MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;condition
1,16666E+16;1,38664E+16;9,13239E+14;4,73404E+15;-3,37057E+16;2,38906E+16;2,10041E+15;2,44999E+15;1,16758E+16;baseline
9,6721E+15;1,09367E+16;7,2937E+12;3,64304E+15;4,51957E+15;1,09932E+16;2,10036E+14;2,03114E+16;9,67314E+15;baseline
3,71429E+16;3,89557E+14;3,44276E+16;4,52805E+15;1,31525E+16;5,81835E+15;2,10016E+16;7,80002E+15;3,71435E+16;baseline
9,77329E+15;1,11137E+16;9,12056E+15;1,99318E+16;7,42325E+15;9,66564E+15;2,10004E+16;2,05239E+16;9,77912E+15;stress
8,38985E+15;9,71527E+14;7,23534E+16;2,47993E+16;-1,33691E+16;2,86343E+15;2,10003E+15;1,76187E+16;8,42426E+15;stress
1,65494E+16;1,79138E+13;1,32027E+16;4,71115E+15;3,17006E+16;7,4512E+15;2,10024E+16;3,47538E+15;1,65503E+16;baseline
5,54485E+15;5,80788E+15;5,37567E+14;4,32205E+15;6,85628E+16;2,35336E+16;2,10004E+16;1,16442E+16;5,54499E+16;baseline
9,79335E+15;1,11237E+14;7,61795E+15;3,50571E+15;4,22841E+14;9,48571E+15;2,10036E+16;2,0566E+15;9,79439E+15;baseline
1,16978E+16;1,20518E+16;1,13922E+14;6,59561E+15;-1,28453E+15;4,63538E+15;2,10003E+16;2,45655E+16;1,16988E+15;amusement
4,88691E+15;5,50041E+15;3,93143E+15;1,56898E+16;3,44667E+15;-9,91047E+15;2,10014E+15;1,02625E+16;4,89685E+15;stress
6,34181E+15;6,53954E+16;5,97839E+13;5,61142E+15;1,63311E+16;8,90704E+15;2,10011E+16;1,33178E+16;6,34187E+15;amusement
9,70347E+15;1,14174E+16;6,77109E+15;4,6463E+14;3,03667E+16;1,53987E+16;2,10032E+16;2,03773E+16;9,70583E+14;baseline
7,37487E+15;7,56493E+16;7,13654E+14;4,28391E+15;-4,55257E+15;-5,87881E+15;2,10002E+16;1,54872E+16;7,37525E+15;stress
3,69489E+16;3,82233E+14;3,57246E+16;2,49863E+15;-5,56527E+15;-1,60222E+16;2,10008E+16;7,75928E+12;3,69499E+15;amusement
8,19481E+15;9,77249E+15;5,95665E+16;3,81584E+15;-6,82878E+15;-9,00723E+15;2,10006E+16;1,72091E+16;8,24613E+15;amusement
3,46202E+15;3,64227E+14;3,27492E+16;3,67355E+15;-7,4445E+15;-4,87703E+15;2,10011E+15;7,27023E+14;3,46217E+16;stress
4,65067E+15;5,18303E+15;4,20418E+16;9,78851E+14;3,34711E+15;4,37171E+15;2,10018E+16;9,76641E+15;4,65271E+15;stress
3,69191E+15;3,80974E+15;3,54271E+15;2,67029E+13;9,21049E+15;-6,58992E+15;2,10008E+16;7,75301E+15;3,69196E+16;amusement
2,17627E+14;2,32391E+14;1,94855E+14;3,75366E+12;1,33504E+16;3,46101E+15;2,1002E+15;4,57016E+16;2,17635E+15;amusement
1,14544E+16;1,21742E+16;1,05148E+15;1,65939E+15;-2,62605E+15;-7,63406E+15;2,10002E+16;2,40542E+16;1,14611E+16;stress
1,16957E+16;1,38664E+16;8,71277E+13;5,15366E+15;-5,0007E+15;2,90891E+15;2,10042E+16;2,45609E+16;1,17062E+15;baseline
1,31588E+16;1,50299E+14;1,0582E+15;4,44794E+14;2,54245E+16;9,03031E+15;2,1004E+13;2,76334E+16;1,31604E+16;baseline
8,03109E+15;9,47952E+15;5,15747E+12;4,32205E+15;3,31307E+15;8,42119E+15;2,10033E+15;1,68653E+15;8,03265E+15;baseline
1,08442E+16;1,19156E+15;9,82018E+15;2,09541E+16;-1,31199E+16;3,33625E+15;2,10002E+15;2,27728E+16;1,0858E+16;stress
1,12042E+16;1,13766E+16;1,09829E+16;3,93677E+12;-1,25224E+16;5,35989E+15;2,10003E+16;2,35288E+16;1,12043E+16;baseline
1,08611E+16;1,2632E+16;9,39293E+15;3,23906E+16;-9,80129E+15;-4,78963E+15;2,10006E+16;2,28082E+16;1,08859E+16;stress
3,62287E+15;3,83415E+15;3,38783E+16;4,4632E+14;-5,10162E+15;-4,53284E+15;2,10013E+15;7,60802E+15;3,62324E+16;stress
7,64453E+15;8,16689E+15;7,19337E+15;9,73511E+12;-7,27122E+15;-3,09333E+15;2,10006E+15;1,60535E+16;7,64661E+15;stress
8,27142E+15;8,51173E+15;7,91473E+14;5,97E+15;-5,7944E+16;6,62916E+15;2,10002E+16;1,737E+14;8,2716E+15;amusement
2,01483E+16;2,12696E+16;1,92753E+15;1,99432E+14;-6,82249E+15;3,42087E+16;2,10014E+16;4,23114E+15;2,01527E+15;stress
2,54984E+15;3,59154E+15;1,82686E+16;1,76468E+15;-1,05996E+16;4,44487E+15;2,10058E+16;5,35466E+14;2,59617E+15;baseline
2,04256E+15;2,23618E+15;1,71967E+14;5,1651E+14;-1,25791E+16;-1,92764E+16;2,10018E+16;4,28938E+16;2,04338E+16;baseline
8,19522E+15;96435546875;5,15747E+12;4,48608E+12;4,59254E+15;1,17651E+16;2,10033E+16;1,721E+16;8,19651E+15;baseline
2,81607E+15;3,00941E+16;2,55699E+15;4,52423E+14;3,19039E+16;1,03788E+15;2,10016E+16;5,91376E+14;2,81615E+16;baseline
2,42948E+14;2,59819E+16;2,0916E+16;5,06592E+11;-6,09372E+15;-3,08787E+16;2,10024E+16;5,10191E+14;2,42968E+16;baseline
3,83647E+15;4,16031E+15;3,51372E+16;6,46591E+15;-1,13453E+16;-1,03323E+16;2,10015E+16;8,05658E+15;3,83867E+16;stress
5,65379E+15;5,95093E+12;5,37567E+14;5,75256E+13;-8,53941E+15;3,67088E+15;2,10005E+16;1,1873E+16;5,65448E+15;baseline
3,87002E+14;3,98369E+15;3,65295E+13;3,30734E+15;5,88466E+15;5,98445E+15;2,10013E+16;8,12705E+15;3,87006E+16;baseline
9,55424E+15;1,10855E+15;6,05011E+14;5,0354E+12;1,20522E+16;1,1517E+16;2,10033E+15;2,00639E+15;9,55524E+15;amusement
2,71857E+15;2,97928E+15;2,41051E+15;5,68771E+15;3,36442E+16;1,17962E+16;2,10015E+15;5,709E+15;2,71953E+16;amusement
1,38181E+16;1,57738E+16;1,06621E+16;5,11169E+13;4,81104E+15;1,38306E+16;2,10058E+16;2,90181E+15;1,38192E+15;amusement
6,24056E+16;6,39458E+15;5,94978E+16;4,44794E+14;2,51492E+15;-9,99159E+15;2,10011E+16;1,31052E+15;6,24059E+16;baseline
6,02291E+15;6,19698E+16;5,82352E+15;3,73459E+15;6,2693E+15;1,16782E+16;2,10013E+15;1,26481E+16;6,02295E+15;baseline
2,95847E+16;3,19443E+15;2,73209E+15;4,62341E+13;2,94956E+14;1,13771E+16;2,10018E+16;6,2128E+15;2,95873E+16;stress
9,70692E+15;1,11237E+14;7,88498E+15;3,23868E+15;3,82935E+16;1,0224E+16;2,10037E+16;2,03845E+16;9,70801E+15;baseline
9,94245E+14;1,13533E+16;9,12056E+15;2,23274E+16;-7,07068E+14;8,48608E+15;2,10005E+16;2,08791E+15;9,95964E+15;stress
3,79701E+15;4,61922E+16;2,89803E+16;1,72119E+11;-1,31814E+16;-2,49038E+16;2,10018E+16;7,97371E+15;3,82584E+16;stress
1,16691E+16;1,20518E+16;1,13922E+14;6,59561E+15;-4,88868E+15;6,75149E+15;2,10003E+15;2,45051E+13;1,16697E+16;amusement
7,11456E+15;7,86171E+15;6,53954E+16;1,32217E+15;-4,59309E+15;7,57558E+15;2,10006E+14;1,49406E+16;7,12048E+15;baseline
1,11941E+16;1,15021E+14;1,09997E+16;5,02396E+15;9,47914E+15;2,28409E+16;2,10002E+16;2,35076E+15;1,11942E+16;baseline
1,08317E+16;1,52092E+16;6,77109E+15;8,43811E+13;-2,7553E+16;1,10226E+16;2,1003E+16;2,27466E+16;1,09368E+14;baseline
6,75679E+14;7,67479E+16;6,00929E+15;1,6655E+15;-1,68804E+14;3,71562E+15;2,10003E+15;1,41892E+16;6,78102E+15;baseline
4,42111E+16;5,62782E+16;3,96423E+13;1,66359E+16;4,59925E+15;1,22299E+16;2,10016E+15;9,28433E+15;4,43485E+15;stress
2,16893E+14;2,32925E+15;1,85471E+15;4,74548E+13;-7,48121E+14;3,09085E+15;2,1002E+16;4,55476E+15;2,16924E+15;baseline
2,31424E+15;2,53754E+14;2,06566E+15;4,71878E+15;-1,50039E+15;-3,83548E+16;2,1002E+16;4,85991E+15;2,31562E+15;baseline
5,59092E+14;5,95093E+12;5,37567E+14;5,75256E+13;9,62709E+15;1,44069E+16;2,10004E+16;1,17409E+16;5,5917E+15;baseline
2,764E+15;3,63503E+15;2,05345E+15;1,58157E+15;-8,95921E+15;-3,07868E+15;2,10054E+16;5,8044E+14;2,78372E+16;stress
2,80327E+16;2,9892E+14;2,46696E+16;5,22232E+15;1,11214E+16;1,05718E+16;2,10014E+16;5,88687E+14;2,80331E+16;baseline
9,24952E+15;1,08185E+14;6103515625;4,71497E+13;5,51931E+15;1,04056E+16;2,10044E+15;1,9424E+16;9,25071E+15;amusement
1,92296E+15;2,25792E+15;1,58119E+16;6,76727E+14;-1,35415E+16;-3,90028E+15;2,10026E+15;4,03821E+15;1,92782E+16;stress
9,67501E+15;1,11732E+16;6,77109E+15;4,40216E+14;4,5502E+15;1,57157E+16;2,10032E+16;2,03175E+16;9,67667E+15;baseline
8,70917E+15;1,02615E+15;6,15311E+15;4,10843E+15;1,09319E+16;2,13772E+15;2,10039E+16;1,82893E+16;8,71177E+15;baseline
9,45787E+15;1,11137E+16;8,53844E+15;2,5753E+15;-1,52296E+15;7,12901E+15;2,10004E+15;1,98615E+15;9,46997E+14;stress
2,09576E+16;2,22584E+16;1,98074E+15;2,45094E+16;-1,44069E+16;1,35704E+15;2,10015E+16;4,4011E+15;2,09688E+16;stress
3,70314E+16;3,80974E+15;3,54271E+15;2,67029E+13;1,69527E+16;5,04755E+15;2,10008E+16;7,7766E+15;3,70318E+15;amusement
3,91374E+16;4,56276E+15;3,59268E+15;9,70078E+15;1,63259E+16;1,42411E+15;2,10014E+16;8,21885E+15;3,91779E+15;stress
1,20934E+16;1,42975E+14;9,13239E+14;5,1651E+14;-6,31892E+15;5,97311E+15;2,10047E+16;2,53961E+16;1,21094E+16;baseline
1,17802E+16;1,2067E+16;1,14479E+16;6,19125E+15;-7,99685E+15;-7,03705E+15;2,10003E+16;2,47385E+15;1,17811E+16;amusement
1,19078E+15;1,22177E+15;1,1314E+16;9,03702E+15;9,36445E+13;-1,16015E+16;2,10003E+16;2,50063E+16;1,19091E+16;baseline
1,32775E+16;1,51978E+12;1,0582E+15;4,61578E+14;1,85086E+16;1,25001E+16;2,10041E+16;2,78828E+15;1,32802E+16;baseline
6,33205E+15;6,52351E+16;5,97839E+13;5,4512E+15;1,39364E+16;8,63329E+15;2,10011E+16;1,32973E+16;6,33211E+16;amusement
1,77551E+15;2,174E+16;1,26801E+14;9,05991E+15;-9,99862E+14;5,62031E+15;2,10024E+16;3,72857E+15;1,78084E+16;stress
1,81189E+16;1,97472E+15;1,6497E+16;3,25012E+13;-1,0592E+15;-6,11726E+14;2,10009E+16;3,80498E+15;1,8136E+16;stress
5,32167E+16;6,63528E+15;4,19464E+14;2,44064E+15;-1,03743E+16;1,17863E+16;2,10013E+15;1,11755E+16;5,34747E+15;stress
2,98914E+16;3,19443E+15;2,73743E+13;4,57001E+14;-7,87055E+15;1,20693E+16;2,10019E+16;6,27718E+15;2,98928E+16;stress
6,22494E+15;6,4785E+16;6,02264E+14;4,55856E+15;5,0084E+16;4,70066E+15;2,10004E+16;1,30724E+16;6,22499E+16;baseline
1,07381E+16;1,19156E+15;9,82018E+15;2,09541E+16;-4,95307E+15;7,57293E+15;2,10002E+15;2,255E+16;1,07492E+16;stress
1,37693E+16;1,57738E+16;1,12762E+14;4,49753E+15;3,81447E+16;1,41175E+16;2,1006E+16;2,89155E+15;1,37703E+16;amusement
2,99718E+16;3,19443E+15;2,68364E+16;5,10788E+15;8,38721E+15;6,72864E+15;2,10019E+15;6,29407E+15;2,9973E+15;stress
5,4868E+15;5,62019E+16;5,24025E+15;3,79944E+13;-7,47933E+15;-5,43868E+15;2,10008E+15;1,15223E+16;5,48696E+14;baseline
1,65432E+16;1,76888E+16;1,32027E+16;4,48608E+12;3,81065E+15;8,41511E+15;2,10024E+16;3,47407E+15;1,6544E+16;baseline
2,35052E+15;2,52647E+15;2,10419E+14;4,22287E+15;1,36296E+16;2,73575E+15;2,10024E+15;4,9361E+16;2,35059E+16;baseline
2,04433E+16;3,19786E+15;1,29471E+15;1,90315E+16;-1,30014E+16;3,58159E+15;2,10062E+15;4,29308E+15;2,10128E+15;stress
9,71011E+15;1,14174E+16;6,77109E+15;4,6463E+14;2,71028E+16;1,50274E+16;2,10032E+15;2,03912E+16;9,7126E+15;baseline
3,03384E+16;3,26157E+15;2,67105E+15;5,90515E+13;-9,65123E+15;-2,33833E+15;2,10018E+16;6,37107E+15;3,0343E+16;amusement
7,81856E+15;8,12569E+15;7,51839E+15;6,073E+12;-3,19998E+15;8,21397E+15;2,10004E+15;1,6419E+16;7,81899E+15;amusement
1,38565E+14;1,55525E+16;1,06621E+16;4,89044E+14;4,99258E+15;1,2585E+16;2,10059E+16;2,90986E+16;1,38576E+16;amusement
7,12711E+15;9,63974E+15;4,52805E+15;5,11169E+13;-5,4826E+15;1,141E+15;2,10108E+16;1,49669E+16;7,16534E+15;amusement
1,25686E+16;1,40266E+16;9,51385E+14;4,51279E+15;5,33156E+15;1,38347E+16;2,10054E+15;2,6394E+14;1,25698E+16;baseline
5,53856E+16;5,80788E+15;5,33791E+15;4,69971E+11;1,39864E+15;3,4184E+15;2,10004E+14;1,1631E+15;5,53867E+16;baseline
2,26841E+15;3,63503E+15;1,24245E+16;2392578125;-1,27775E+16;4,92598E+15;2,10064E+15;4,76366E+16;2,34848E+16;stress
3,86668E+16;3,97301E+16;3,65295E+13;3,20053E+15;-6,69124E+15;1,28471E+16;2,10014E+15;8,12003E+15;3,86673E+15;baseline
1,13682E+16;1,17111E+15;1,10947E+15;6,16455E+11;-6,97227E+15;5,2335E+15;2,10002E+15;2,38733E+15;1,13688E+16;baseline
1,28854E+15;1,45416E+14;9,12094E+15;5,42068E+15;5,82962E+14;1,36255E+16;2,10041E+16;2,70593E+15;1,28865E+15;baseline
1,34467E+14;1,57051E+16;1,0582E+15;5,12314E+15;-5,20978E+15;5,47863E+15;2,10046E+15;2,82382E+15;1,34523E+16;baseline
2,35181E+15;2,52647E+15;2,10419E+14;4,22287E+15;9,82209E+15;2,17927E+15;2,10024E+16;4,9388E+15;2,35189E+16;baseline
1,84713E+16;2,08473E+16;1,29967E+16;7,85065E+14;1,80838E+16;-1,00804E+16;2,10021E+16;3,87897E+16;1,84942E+16;stress
7,88014E+16;8,39882E+15;7,51839E+15;8,80432E+13;-6,57251E+15;8,98681E+13;2,10004E+15;1,65483E+16;7,88198E+15;amusement
6,31945E+15;6,52351E+16;5,97839E+13;5,4512E+15;3,80864E+16;1,71953E+16;2,10011E+16;1,32709E+15;6,31951E+15;amusement
1,84073E+14;2,08473E+16;1,29967E+16;7,85065E+14;-1,5994E+15;-9,62189E+15;2,10021E+16;3,86553E+15;1,84325E+16;stress
2,35162E+15;2,52647E+15;2,16866E+16;3,57819E+14;7,85029E+15;-3,48399E+15;2,10027E+15;4,93841E+14;2,35172E+15;baseline
3,85881E+13;4,04243E+16;3,57513E+14;4,673E+15;-6,25796E+15;4,93E+15;2,10013E+16;8,1035E+15;3,85909E+16;baseline
1,25672E+16;1,40266E+16;9,51385E+14;4,51279E+15;5,43104E+16;1,38039E+15;2,10054E+16;2,63912E+15;1,25685E+16;baseline
6,31313E+15;6,46553E+16;5,97839E+13;4,87137E+15;6,96296E+15;5,1987E+14;2,10011E+15;1,32576E+16;6,31315E+15;amusement
6,13692E+16;6,53801E+15;5,67093E+15;8,67081E+15;-7,88985E+15;6,19083E+15;2,10013E+15;1,28875E+15;6,13844E+15;baseline
3,6604E+16;3,85208E+15;3,38783E+16;4,64249E+15;9,20095E+15;-7,07198E+15;2,10013E+16;7,68684E+15;3,66077E+15;stress
1,80945E+16;2,01721E+13;1,42174E+16;5,95474E+15;-9,84485E+15;9,45263E+15;2,10032E+16;3,79985E+15;1,81093E+16;baseline
7,86093E+15;9,33075E+14;5,07355E+14;4,2572E+13;4,63816E+15;1,13463E+16;2,10036E+16;1,6508E+16;7,86227E+15;baseline
6,59635E+16;6,83174E+16;6,27289E+14;5,58853E+15;3,10953E+13;1,39899E+16;2,10006E+16;1,38523E+16;6,59647E+15;baseline
2,10751E+14;3,63503E+15;1,1879E+15;2,44713E+15;-5,59492E+15;8,3939E+15;2,10067E+16;4,42576E+16;2,18586E+15;stress
2,96069E+15;3,19443E+15;2,73209E+15;4,62341E+13;-3,77255E+15;9,98246E+15;2,10018E+16;6,21744E+15;2,96095E+16;stress
6,09561E+16;6,27594E+14;5,78995E+15;4,85992E+14;-7,55449E+15;-2,72753E+15;2,10013E+15;1,28008E+16;6,09569E+15;baseline
1,69394E+16;1,88217E+15;1,32027E+16;5,61905E+15;-5,48233E+15;6,46592E+15;2,10031E+15;3,55727E+15;1,69459E+16;baseline
6,22681E+16;6,4785E+16;6,02264E+14;4,55856E+15;4,41731E+15;3,46402E+15;2,10004E+16;1,30763E+16;6,22686E+15;baseline
3,26611E+15;3,63693E+15;2,86064E+16;7,76291E+15;-1,2859E+16;2,94274E+15;2,10018E+16;6,85883E+15;3,26974E+16;stress
1,73748E+16;1,9371E+15;1,43089E+16;5,0621E+15;-7,82662E+15;-4,71189E+15;2,10013E+16;3,6487E+16;1,73847E+16;baseline
2,09252E+16;2,31857E+15;1,82343E+14;4,95148E+14;-8,65451E+15;-3,95998E+14;2,10019E+16;4,39429E+16;2,09307E+15;baseline
4,20107E+14;5,09796E+14;3,14293E+15;1,95503E+16;-1,39183E+16;8,1861E+15;2,10026E+16;8,82224E+15;4,23373E+15;stress
1,1178E+13;1,13125E+16;1,10229E+12;2,89536E+15;2,46796E+15;-4,80007E+16;2,10002E+15;2,34738E+16;1,1178E+16;baseline
1,11775E+16;1,13125E+16;1,10229E+12;2,89536E+15;1,84586E+15;-1,0313E+15;2,10003E+16;2,34728E+16;1,11775E+15;baseline
2,49192E+15;3,59039E+14;1,45645E+15;2,13394E+15;-1,28297E+15;-1,65556E+16;2,10056E+16;5,23302E+15;2,54257E+16;stress
9,76771E+15;1,11237E+14;7,61795E+15;3,50571E+15;3,31101E+16;7,83954E+15;2,10036E+16;2,05122E+15;9,76887E+15;baseline
6,027E+15;6,2809E+16;5,67093E+15;6,0997E+15;-1,70052E+15;9,73729E+15;2,10013E+16;1,26567E+15;6,02735E+16;baseline
4,51439E+15;5,14565E+16;3,77312E+15;1,37253E+15;2,56702E+14;-1,07765E+16;2,10019E+15;9,48022E+14;4,52275E+15;stress
6,1755E+15;6,37703E+16;5,91087E+16;4,66156E+14;-9,06288E+15;5,07751E+14;2,10005E+16;1,29686E+16;6,17587E+15;amusement
1,22346E+16;1,52092E+16;9,20868E+14;6,00052E+15;-1,40184E+16;-3,25825E+15;2,10032E+15;2,56927E+16;1,23188E+16;baseline
4,15201E+15;4,74243E+12;3,63388E+15;1,10855E+15;-1,00716E+16;4,83208E+15;2,10024E+16;8,71922E+15;4,15842E+15;baseline
3,79262E+16;3,91464E+15;3,56941E+16;3,4523E+15;-3,15838E+15;-3,03272E+15;2,10016E+16;7,9645E+15;3,79268E+15;baseline
7,88216E+15;8,39882E+15;7,51839E+15;8,80432E+13;-6,5735E+15;8,82743E+15;2,10004E+16;1,65525E+16;7,88399E+15;amusement
8,27336E+15;8,51173E+15;7,91473E+14;5,97E+15;-2,23683E+15;5,55465E+15;2,10002E+14;1,7374E+16;8,27354E+15;amusement
2,40672E+16;3,44276E+16;1,40533E+14;2,03743E+16;-1,29553E+16;-1,43592E+14;2,10057E+16;5,05411E+16;2,46183E+16;stress
2,33393E+16;2,48489E+15;2,10342E+15;3,8147E+12;1,53211E+16;7,22406E+15;2,10025E+15;4,90124E+16;2,334E+15;baseline
1,30238E+15;1,4698E+16;1,02463E+15;4,45175E+15;1,02369E+16;8,06704E+15;2,10036E+15;2,73499E+15;1,30259E+16;baseline
2,82615E+16;3,00941E+16;2,55699E+15;4,52423E+14;3,75749E+16;1,02848E+15;2,10018E+15;5,93492E+15;2,82621E+16;baseline
9,50096E+15;1,11305E+16;7,8907E+15;3,23982E+16;-1,36638E+16;-3,82442E+16;2,10002E+16;1,9952E+15;9,54248E+15;stress
3,73447E+14;3,91541E+13;3,44276E+16;4,72641E+15;-3,28359E+15;1,08032E+16;2,10016E+15;7,84238E+15;3,73458E+16;baseline
3,47016E+16;3,87001E+16;2,96898E+15;9,01031E+14;1,76096E+15;-1,32628E+16;2,10015E+15;7,28733E+15;3,47353E+16;amusement
6,55837E+16;6,69746E+16;6,24084E+13;4,56619E+15;3,40812E+15;2,74575E+15;2,10006E+16;1,37726E+16;6,5584E+15;baseline
1,39058E+16;1,55525E+16;1,06621E+16;4,89044E+14;2,46305E+15;1,04216E+16;2,10058E+15;2,92023E+16;1,39075E+16;amusement
1,17104E+16;1,2067E+16;1,14353E+16;6,31714E+12;-1,48975E+16;2,85925E+15;2,10003E+16;2,45919E+16;1,17115E+16;amusement
6,33252E+15;6,52351E+16;5,97839E+13;5,4512E+15;1,3958E+16;8,42577E+15;2,10011E+14;1,32983E+16;6,33258E+16;amusement
8,03471E+15;9,47952E+15;5,15747E+12;4,32205E+15;3,33781E+16;8,42167E+15;2,10033E+16;1,68729E+16;8,03626E+15;baseline
3,91028E+16;4,24194E+12;3,4481E+15;7,93839E+15;-9,37024E+15;-2,48893E+15;2,10012E+15;8,2116E+15;3,91209E+16;stress
9,36196E+15;1,11305E+16;7,8907E+15;3,23982E+16;-1,31826E+16;1,0562E+16;2,10002E+16;1,96601E+15;9,40687E+14;stress
3,51435E+16;3,76282E+13;3,29437E+14;4,68445E+13;-4,97117E+15;4,21193E+15;2,10011E+14;7,38013E+15;3,51458E+16;stress
6,69972E+15;9,63974E+15;4,45175E+15;5,18799E+11;-1,30425E+16;3,61807E+16;2,10068E+16;1,40694E+15;6,77833E+15;amusement
6,27728E+15;6,48994E+16;6,00929E+15;4,80652E+13;-6,55482E+14;8,82025E+15;2,10004E+15;1,31823E+16;6,27752E+15;baseline
2,34365E+16;2,52075E+12;2,09618E+15;4,24576E+15;7,91591E+15;5,39223E+15;2,10024E+16;4,92165E+16;2,34374E+15;baseline
5,65531E+15;5,95093E+12;5,37567E+14;5,75256E+13;-8,78778E+15;3,44232E+15;2,10005E+14;1,18761E+16;5,65599E+15;baseline
6,58872E+15;6,85692E+16;6,21223E+16;6,44684E+14;-1,0026E+16;5,96695E+15;2,10007E+16;1,38363E+16;6,58898E+15;baseline
4,03431E+16;4,62837E+16;3,59268E+15;1,03569E+16;-5,35334E+15;7,36221E+15;2,10013E+16;8,47206E+15;4,04112E+15;stress
2,80518E+16;2,9892E+14;2,46696E+16;5,22232E+15;7,95433E+15;7,84101E+15;2,10014E+16;5,89089E+15;2,80523E+15;baseline
1,28737E+16;14404296875;9,12094E+15;5,28336E+15;5,90197E+16;1,37916E+16;2,10043E+16;2,70347E+15;1,28748E+16;baseline
1,65454E+16;1,76888E+16;1,32027E+16;4,48608E+12;3,8632E+16;8,33108E+15;2,10025E+16;3,47454E+15;1,65463E+14;baseline
3,87013E+15;3,98369E+15;3,65295E+13;3,30734E+15;5,52896E+15;7,00903E+15;2,10013E+15;8,12728E+15;3,87017E+15;baseline
5,78432E+15;7,65915E+15;4,92287E+15;2,73628E+16;-1,56711E+16;1,17384E+16;2,10011E+15;1,21471E+16;5,81979E+15;amusement
5,98265E+15;6,16264E+15;5,6263E+16;5,36346E+14;9,82173E+13;4,26702E+15;2,10014E+15;1,25636E+15;5,9827E+15;baseline
4,55988E+15;5,50041E+15;3,56712E+15;1,93329E+14;-1,45889E+16;-3,4935E+15;2,10014E+16;9,57575E+15;4,59783E+15;stress
3,44551E+16;3,87001E+16;2,93427E+14;9,35745E+15;6,65645E+15;-1,27091E+16;2,10015E+15;7,23557E+15;3,45085E+15;amusement
3,03593E+15;3,26157E+15;2,67105E+15;5,90515E+13;-8,69743E+14;-3,10256E+16;2,10018E+16;6,37545E+15;3,03638E+16;amusement
4,67072E+16;6,04782E+15;39306640625;2,11716E+15;-5,94124E+15;6,99395E+15;2,10022E+16;9,80851E+15;4,69639E+15;baseline
2,35223E+15;2,52647E+15;2,10419E+14;4,22287E+15;9,85749E+14;1,91498E+15;2,10024E+15;4,93968E+15;2,35231E+16;baseline
5,98929E+15;6,29234E+16;5,67093E+15;6,21414E+15;5,48467E+16;1,08896E+15;2,10004E+16;1,25775E+16;5,98972E+15;amusement
5,99779E+15;6,17561E+16;5,6263E+16;54931640625;-6,99533E+15;1,96314E+16;2,10013E+16;1,25954E+15;5,99789E+15;baseline
3,80562E+16;3,90816E+15;3,57513E+14;3,33023E+15;1,20404E+16;7,62925E+15;2,10014E+15;7,99179E+15;3,80565E+16;baseline
1,27798E+16;1,43356E+15;9,12094E+15;5,21469E+15;4,29034E+15;9,06023E+15;2,10055E+16;2,68377E+16;1,27813E+16;baseline
6,61409E+15;6,83174E+16;6,27289E+14;5,58853E+15;2,87009E+16;9,73474E+15;2,10006E+16;1,38896E+15;6,61426E+16;baseline
7,66747E+16;9,77249E+15;4,92287E+15;4,84962E+15;-1,13932E+15;-5,62641E+15;2,10008E+16;1,61017E+16;7,78804E+16;amusement
1,20724E+16;1,42975E+14;9,13239E+14;5,1651E+14;-6,11275E+15;6,00498E+15;2,10047E+16;2,5352E+16;1,20879E+16;baseline
5,72956E+16;5,95093E+12;5,37567E+14;5,75256E+13;6,52543E+15;-5,49782E+15;2,10005E+15;1,20321E+16;5,72986E+16;baseline
1,27407E+16;1,43356E+15;9,12094E+15;5,21469E+15;3,47366E+15;8,63496E+15;2,10058E+16;2,67556E+15;1,27423E+16;baseline
8,59346E+15;9,71527E+14;0;9,71527E+14;1,00914E+16;-6,91589E+15;2,10016E+16;1,80463E+16;8,61846E+14;stress
2,5964E+16;2,78587E+15;2,38152E+16;4,04358E+13;-1,22956E+16;-2,45256E+15;2,10013E+15;5,45243E+15;2,59703E+16;amusement
1,74139E+16;2,65617E+16;1,1879E+15;1,46828E+16;-2,27644E+16;8,15763E+15;2,10075E+16;3,65692E+15;1,77217E+16;stress
5,41683E+15;5,54008E+15;5,20515E+16;3,3493E+14;-1,50929E+16;-4,92988E+16;2,10009E+16;1,13753E+16;5,41702E+15;baseline
1,13739E+16;1,21792E+16;1,09997E+16;1,1795E+14;-3,5581E+16;1,26014E+16;2,10002E+15;2,38853E+15;1,13775E+16;baseline
1,70846E+16;1,95885E+16;1,26801E+14;6,90842E+15;-9,59464E+15;5,51206E+15;2,10024E+16;3,58776E+15;1,7103E+16;stress
1,84537E+15;2,04201E+16;1,55602E+16;4,85992E+14;-9,15962E+14;-5,20655E+15;2,10016E+13;3,87528E+15;1,84619E+16;baseline
8,54873E+15;1,20987E+15;0;1,20987E+15;2,25364E+15;1,20378E+16;2,10016E+16;1,79523E+16;8,62786E+15;stress
3,86517E+15;3,97301E+16;3,65295E+13;3,20053E+15;-6,33904E+15;5,74899E+16;2,10015E+16;8,11686E+15;3,86523E+16;baseline
2,86692E+15;3,03345E+12;2,56538E+16;4,68063E+15;-1,10381E+16;8,3492E+15;2,10016E+16;6,02053E+15;2,8672E+15;baseline
3,04768E+15;3,26157E+15;2,67105E+15;5,90515E+13;1,84209E+16;-3,52251E+15;2,10018E+15;6,40014E+15;3,04796E+15;amusement
