MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;subject id;condition
1,65773E+16;1,79138E+13;1,34468E+16;4,46701E+15;2,48707E+14;1,10348E+16;2,10025E+13;3,48124E+15;1,65785E+16;9;baseline
8,01236E+15;9,33075E+14;5,15747E+12;4,17328E+14;3,30979E+16;8,48739E+14;2,10033E+16;1,6826E+16;8,01393E+15;10;baseline
1,11749E+16;1,13125E+16;1,09829E+16;32958984375;3,12275E+15;4,59908E+15;2,10003E+16;2,34672E+16;1,11749E+16;7;baseline
8,75423E+15;1,20987E+15;0;1,20987E+15;2,29111E+15;1,08951E+16;2,10016E+16;1,83839E+14;8,82373E+15;3;stress
6,28663E+15;6,50558E+15;6,00929E+15;4,96292E+15;-3,3114E+15;8,4451E+15;2,10004E+15;1,32019E+16;6,28694E+14;6;baseline
5,97893E+16;6,15273E+16;5,6263E+16;5,26428E+13;1,60209E+16;4,95526E+15;2,10014E+16;1,25558E+15;5,97897E+15;11;baseline
7,52399E+15;8,93631E+15;6,62117E+16;2,31514E+16;-8,21087E+15;6,37248E+15;2,10003E+16;1,58004E+15;7,54759E+16;6;baseline
5,97926E+16;6,13747E+15;5,6263E+16;5,11169E+13;1,12331E+16;1,28873E+13;2,10014E+14;1,25564E+16;5,9793E+16;11;baseline
7,37887E+15;7,56493E+16;7,13654E+14;4,28391E+15;-9,50856E+15;-3,05995E+15;2,10002E+16;1,54956E+15;7,37918E+15;17;stress
3,70162E+15;3,80974E+15;3,54271E+15;2,67029E+13;4,07472E+16;5,41385E+15;2,10008E+16;7,7734E+15;3,70165E+16;8;amusement
6,3244E+16;6,52351E+16;5,97839E+13;5,4512E+15;1,78179E+16;1,16887E+16;2,10011E+16;1,32812E+16;6,32447E+15;11;amusement
2,17721E+16;2,30598E+16;1,9474E+16;3,58582E+13;1,25929E+16;3,87703E+14;2,10017E+16;4,57214E+15;2,1773E+16;16;amusement
7,52756E+15;7,87315E+15;7,18422E+16;6,88934E+14;-9,67918E+14;4,67489E+15;2,10004E+15;1,58079E+16;7,52888E+15;3;stress
9,25754E+15;1,08185E+14;6103515625;4,71497E+13;5,54495E+15;1,04037E+16;2,10044E+15;1,94408E+15;9,25873E+15;10;amusement
3,70904E+14;3,91769E+15;3,40271E+13;5,14984E+14;4,5201E+15;3,58268E+15;2,10016E+15;7,78899E+15;3,70908E+14;5;baseline
8,07905E+15;9,62067E+14;5,15747E+12;4,4632E+14;4,02559E+15;8,80958E+15;2,10032E+16;1,6966E+15;8,08051E+15;10;baseline
1,07914E+16;1,19156E+15;9,82018E+15;2,09541E+16;-9,89955E+15;5,59851E+15;2,10002E+16;2,2662E+15;1,08042E+16;6;stress
3,99153E+16;5,04036E+16;3,16772E+12;1,87263E+16;-1,35313E+16;1,36623E+16;2,10028E+15;8,38222E+15;4,0181E+16;4;stress
5,50247E+15;5,62019E+16;5,24025E+15;3,79944E+13;-1,23583E+16;-1,03448E+16;2,10007E+16;1,15552E+16;5,50257E+16;17;baseline
1,26259E+16;1,42632E+16;9,30023E+14;4,96292E+15;4,22582E+16;1,21229E+15;2,10058E+16;2,65144E+16;1,26273E+16;4;baseline
3,71312E+16;3,89557E+14;3,44276E+16;4,52805E+15;1,70981E+16;6,6164E+15;2,10016E+16;7,79756E+14;3,71318E+16;5;baseline
1,95062E+16;2,05036E+15;1,81202E+16;2,38342E+13;-7,52052E+15;-5,65173E+15;2,10012E+16;4,0963E+12;1,95135E+15;7;stress
1,36281E+16;1,57051E+16;1,00327E+15;5,67245E+15;1,23166E+16;4,8759E+15;2,10043E+13;2,8619E+16;1,3631E+16;4;baseline
6,54654E+16;6,69365E+15;6,21223E+16;4,81415E+14;2,47159E+16;1,20293E+16;2,10007E+16;1,37477E+16;6,54657E+15;3;baseline
1,34452E+16;1,57051E+16;1,0582E+15;5,12314E+15;-5,137E+15;5,56143E+15;2,10046E+15;2,8235E+14;1,34509E+16;4;baseline
3,8614E+14;4,04243E+16;3,57513E+14;4,673E+15;-4,81331E+15;5,26776E+15;2,10013E+16;8,10894E+15;3,86165E+16;8;baseline
3,04642E+15;3,26157E+15;2,67105E+15;5,90515E+13;-6,43079E+15;-4,04519E+16;2,10018E+16;6,39747E+14;3,04671E+16;14;amusement
2,33761E+16;2,48489E+15;2,10342E+15;3,8147E+12;9,31133E+15;5,62857E+15;2,10025E+15;4,90898E+15;2,33769E+15;13;baseline
5,73359E+16;5,85632E+13;5,37567E+14;4,80652E+13;7,54996E+15;-1,28038E+16;2,10006E+16;1,20405E+16;5,73376E+15;17;baseline
4,34814E+15;5,37682E+16;3,31535E+16;2,06146E+14;-1,62054E+16;2,45789E+16;2,10014E+16;9,13109E+15;4,3913E+15;16;stress
2,44439E+14;2,59819E+16;2,0916E+16;5,06592E+11;1,03188E+15;-7,85112E+15;2,10024E+16;5,13321E+16;2,44454E+16;13;baseline
6,55809E+15;6,77757E+16;6,21223E+16;5,65338E+14;1,94865E+16;1,47049E+16;2,10007E+16;1,3772E+16;6,55818E+15;3;baseline
5,99562E+15;6,17561E+16;5,6263E+16;54931640625;-7,05032E+15;1,46709E+16;2,10013E+16;1,25908E+16;5,99572E+15;11;baseline
5,45377E+15;5,62019E+16;5,20515E+16;4150390625;-7,1341E+15;6,91825E+15;2,10009E+16;1,14529E+16;5,45399E+15;17;baseline
6,50261E+15;9,77249E+15;4,92287E+15;4,84962E+15;-7,99302E+15;7,78987E+15;2,1001E+16;1,36555E+16;6,64133E+15;5;amusement
4,17532E+13;4,86946E+16;3,18451E+14;1,68495E+16;-9,25334E+15;-3,93332E+15;2,10016E+16;8,76817E+15;4,19249E+16;16;stress
8,16936E+15;9,77249E+15;5,93758E+16;3,83492E+15;-7,31091E+15;-8,74246E+15;2,10006E+15;1,71557E+16;8,22356E+15;5;amusement
3,54593E+16;3,76282E+13;3,31688E+15;4,45938E+15;-6,16845E+15;2,27375E+16;2,10011E+15;7,44646E+15;3,54621E+16;15;stress
1,15583E+16;1,22536E+16;1,05789E+15;1,67465E+15;4,52938E+15;-7,91055E+15;2,10002E+16;2,42724E+15;1,1563E+16;6;stress
2,8092E+15;3,00941E+16;2,46696E+16;5,4245E+14;2,94212E+15;1,24599E+16;2,10015E+16;5,89933E+15;2,80929E+15;14;baseline
1,96209E+16;2,11624E+15;1,83456E+15;2,81677E+13;-4,31228E+16;-3,52526E+15;2,10012E+16;4,12039E+15;1,96275E+16;7;stress
5,2848E+15;6,63528E+15;3,88603E+15;2,74925E+15;-6,451E+15;-3,16681E+15;2,10012E+16;1,10981E+16;5,31722E+15;13;stress
6,80263E+15;7,09076E+14;6,42128E+16;6,69479E+15;-7,12335E+15;-4,67571E+15;2,10006E+16;1,42855E+16;6,80357E+15;11;stress
9,63995E+15;1,11198E+16;7,27844E+13;3,8414E+15;6,9444E+15;1,32977E+15;2,10033E+16;2,02439E+16;9,64086E+15;16;baseline
2,17405E+16;2,32391E+14;1,94855E+14;3,75366E+12;1,37634E+16;3,60307E+16;2,1002E+16;4,5655E+15;2,17414E+16;16;amusement
6,34837E+15;6,53954E+16;6,04515E+16;4,94385E+11;1,48418E+16;7,46052E+15;2,10011E+16;1,33316E+16;6,34842E+16;11;amusement
6,94304E+15;7,49207E+13;6,36482E+16;1,12724E+16;-7,08099E+15;4,23188E+15;2,10007E+16;1,45804E+15;6,94586E+15;3;baseline
2,81657E+15;3,00941E+16;2,55699E+15;4,52423E+14;3,46197E+16;1,09304E+15;2,10017E+16;5,9148E+15;2,81664E+16;14;baseline
2,0431E+16;2,23618E+15;1,71967E+14;5,1651E+14;-1,25945E+16;-2,74183E+16;2,10018E+16;4,2905E+15;2,04391E+16;15;baseline
2,35054E+15;3,44276E+16;1,31149E+15;2,13127E+16;-1,31984E+15;-1,05075E+16;2,10058E+15;4,93614E+15;2,40802E+15;2;stress
3,8776E+15;400390625;3,65295E+13;3,50952E+12;-2,9376E+16;2,62719E+15;2,10012E+16;8,14296E+15;3,87767E+15;8;baseline
1,08721E+16;1,2632E+16;9,39293E+15;3,23906E+16;-9,36182E+15;-5,01759E+15;2,10006E+16;2,28314E+15;1,08965E+16;5;stress
3,79325E+15;3,91464E+15;3,56941E+16;3,4523E+15;-3,31471E+15;3,76908E+15;2,10016E+16;7,96583E+15;3,79332E+15;8;baseline
1,12174E+16;1,14182E+15;1,09829E+16;4,35257E+15;-3,69161E+15;5,64032E+15;2,10003E+15;2,35565E+14;1,12175E+16;7;baseline
1,87932E+16;2,07329E+16;1,63383E+16;439453125;-1,14528E+16;6,74546E+15;2,10016E+16;3,94658E+15;1,88006E+16;15;baseline
1,3868E+16;1,55525E+16;1,06621E+16;4,89044E+14;4,12969E+15;1,20767E+16;2,10059E+15;2,91227E+16;1,38692E+16;4;amusement
7,32345E+15;8,16689E+15;6,71768E+15;1,4492E+16;9,58231E+14;7,06941E+15;2,10006E+15;1,53792E+16;7,32696E+15;11;stress
6,77428E+15;7,12929E+16;6,31371E+16;8,15582E+14;-1,16436E+16;3,96629E+15;2,10007E+16;1,4226E+16;6,77579E+15;3;baseline
2,3182E+16;2,55127E+11;2,06566E+15;4,85611E+15;-1,49015E+16;-7,57835E+15;2,1002E+16;4,86822E+15;2,31958E+16;15;baseline
3,84743E+16;3,97301E+16;3,56941E+16;4,03595E+14;-2,0529E+15;-6,40102E+15;2,10015E+16;8,07959E+14;3,84759E+15;8;baseline
2,15686E+16;2,9686E+15;1,57585E+16;1,39275E+16;-9,39037E+15;4,3962E+15;2,10063E+15;4,5294E+14;2,18335E+16;2;baseline
3,83555E+15;3,97301E+16;3,56941E+16;4,03595E+14;-1,09926E+15;-3,98883E+15;2,10015E+16;8,05465E+15;3,83582E+16;8;baseline
1,25096E+15;1,52092E+16;8,70895E+15;6,50024E+12;-7,40481E+15;-4,48881E+15;2,10034E+15;2,62702E+16;1,25629E+16;16;baseline
9,80198E+15;1,1116E+15;7,61795E+15;3,49808E+15;4,56577E+15;1,05483E+16;2,10033E+16;2,05842E+16;9,80299E+13;16;baseline
9,64089E+15;1,11198E+16;7,27844E+13;3,8414E+15;6,79209E+15;1,31274E+16;2,10033E+16;2,02459E+14;9,64179E+15;16;baseline
2,96181E+16;3,15437E+16;2,61078E+14;5,43594E+15;7,72544E+14;1,54668E+16;2,10015E+15;6,2198E+15;2,9619E+16;14;stress
3,99697E+15;4,3045E+14;3,70026E+14;6,04248E+11;-1,04511E+16;-3,69545E+16;2,10015E+15;8,39363E+14;3,99884E+16;13;stress
6,0103E+16;6,2973E+14;5,67093E+15;6,26373E+14;-5,22883E+15;9,03479E+15;2,10004E+16;1,26216E+16;6,01108E+15;17;amusement
4,05522E+14;5,26924E+16;3,17497E+16;2,09427E+15;-1,26725E+16;4,42889E+15;2,10015E+15;8,51596E+14;4,09807E+14;16;stress
6,56064E+16;6,69746E+16;6,24084E+13;4,56619E+15;1,19212E+16;3,0751E+15;2,10006E+16;1,37773E+16;6,56067E+15;3;baseline
3,94355E+15;4,14543E+15;3,78075E+16;3,64685E+13;-8,73234E+15;5,59284E+15;2,10012E+16;8,28145E+15;3,94401E+16;8;baseline
4,15034E+15;5,28793E+15;3,17497E+16;2,11296E+16;-1,42798E+16;3,01783E+15;2,10015E+16;8,71571E+15;4,19482E+15;16;stress
9,76359E+15;1,11237E+14;7,61795E+15;3,50571E+15;3,23824E+16;7,80941E+15;2,10036E+16;2,05035E+15;9,76476E+15;16;baseline
1,37756E+16;1,57738E+16;1,12762E+14;4,49753E+15;4,01774E+15;1,40831E+16;2,1006E+15;2,89288E+16;1,37767E+16;4;amusement
2,55821E+15;3,63503E+15;1,57013E+14;2,0649E+16;-1,44609E+16;-2,0978E+15;2,10057E+16;5,37225E+14;2,6151E+15;2;stress
5,31339E+15;5,40733E+16;5,07889E+15;3,28445E+15;-3,24469E+15;5,19961E+16;2,10008E+16;1,11581E+15;5,31342E+15;17;baseline
1,11853E+16;1,13277E+16;1,09829E+16;3,44849E+12;4,87483E+15;4,51655E+15;2,10003E+16;2,3489E+15;1,11853E+16;7;baseline
2,80548E+16;2,95563E+14;2,5898E+16;3,65829E+15;5,92691E+15;5,19639E+15;2,10017E+15;5,89152E+15;2,80552E+16;14;baseline
6,88891E+15;7,9071E+13;4,36897E+16;3,53813E+16;5,00276E+14;-2,17645E+16;2,10007E+15;1,44667E+16;6,91305E+15;5;baseline
3,8778E+15;4,24194E+12;3,4481E+15;7,93839E+15;-1,27329E+16;-5,38904E+15;2,10012E+15;8,14339E+15;3,8803E+15;9;stress
4,65512E+16;5,18303E+15;4,20418E+16;9,78851E+14;2,25686E+15;4,25046E+16;2,10018E+16;9,77575E+15;4,65715E+15;4;stress
1,65591E+16;1,79138E+13;1,32027E+16;4,71115E+15;3,55418E+15;6,29227E+15;2,10023E+15;3,47741E+15;1,656E+15;9;baseline
3,86487E+15;3,97301E+16;3,65295E+13;3,20053E+15;-9,4818E+15;5,98118E+15;2,10015E+16;8,11623E+15;3,86492E+16;8;baseline
2,85214E+15;3,02315E+16;2,55699E+15;4,66156E+14;-8,1054E+15;7,45595E+14;2,10017E+15;5,9895E+14;2,85246E+15;14;baseline
6,32998E+15;6,52351E+16;5,97839E+13;5,4512E+15;1,37708E+16;8,69951E+15;2,10011E+16;1,32929E+16;6,33004E+15;11;amusement
5,63686E+14;5,95093E+12;5,37567E+14;5,75256E+13;-4,89342E+15;6,29372E+15;2,10005E+16;1,18374E+16;5,63755E+15;17;baseline
5,98472E+15;6,29234E+16;5,67093E+15;6,21414E+15;7,77561E+15;1,19783E+16;2,10004E+16;1,25679E+16;5,98507E+15;17;amusement
3,70954E+16;3,91769E+15;3,44276E+16;4,7493E+15;4,24516E+15;3,87431E+16;2,10016E+15;7,79002E+15;3,70957E+15;5;baseline
6,08088E+15;6,2664E+15;5,79071E+14;4,75693E+15;-1,09129E+14;1,00723E+15;2,10013E+16;1,27699E+16;6,08098E+16;11;baseline
5,99509E+16;6,29234E+16;5,67093E+15;6,21414E+15;-5,79538E+15;9,1201E+15;2,10004E+16;1,25897E+16;5,99559E+15;17;amusement
8,2678E+15;8,51173E+15;7,91473E+14;5,97E+15;-5,00433E+15;7,79066E+15;2,10002E+16;1,73624E+16;8,26799E+15;6;amusement
5,73711E+15;5,95093E+12;5,37567E+14;5,75256E+13;7,69372E+15;-6,513E+15;2,10006E+16;1,20479E+16;5,73733E+16;17;baseline
1,27692E+15;1,43356E+15;9,12094E+15;5,21469E+15;4,02491E+14;8,75979E+14;2,10056E+15;2,68154E+15;1,27707E+16;4;baseline
2,34806E+14;2,49329E+13;2,16866E+16;3,24631E+15;5,68153E+14;-1,14991E+16;2,10027E+15;4,93093E+15;2,34815E+15;13;baseline
1,26285E+15;1,42632E+16;9,30023E+14;4,96292E+15;4,13062E+15;1,19406E+16;2,10058E+15;2,65198E+16;1,26299E+16;4;baseline
1,88581E+16;2,07329E+16;1,63383E+16;439453125;-1,1876E+16;5,88732E+15;2,10016E+15;3,96021E+15;1,88655E+16;15;baseline
3,03504E+16;3,26157E+15;2,67105E+15;5,90515E+13;-9,26308E+15;-2,83091E+15;2,10018E+16;6,37358E+15;3,0355E+16;14;amusement
7,31496E+15;7,53517E+16;7,04041E+13;4,94766E+15;1,05841E+15;8,00963E+15;2,10003E+16;1,53614E+15;7,31514E+15;17;stress
1,99329E+15;2,25792E+15;1,63078E+16;6,27136E+13;-1,31151E+16;-8,53197E+15;2,10029E+16;4,18591E+15;1,99474E+16;10;stress
1,93829E+16;2,58102E+15;1,40991E+12;1,17111E+15;-1,04042E+16;4,10809E+15;2,10066E+15;4,0704E+16;1,95546E+15;2;baseline
2,26804E+16;2,73781E+16;1,53503E+13;1,20277E+16;-1,1952E+16;-6,06869E+15;2,10021E+16;4,76288E+14;2,28328E+16;9;baseline
1,65612E+14;1,79138E+13;1,34468E+16;4,46701E+15;2,22058E+14;5,88485E+15;2,10025E+16;3,47785E+15;1,6562E+16;9;baseline
6,58575E+15;9,63974E+15;4,45175E+15;5,18799E+11;-8,91335E+15;6,61582E+15;2,10053E+16;1,38301E+16;6,66043E+15;2;amusement
3,62189E+15;3,81775E+13;3,38783E+16;4,29916E+15;-5,38901E+15;-4,4589E+15;2,10013E+16;7,60597E+15;3,62226E+14;15;stress
7,65392E+15;9,05228E+15;4,89426E+15;4,15802E+14;3,19119E+16;9,03511E+15;2,10025E+16;1,60732E+16;7,65558E+15;10;baseline
2,11255E+16;2,31857E+15;1,85471E+15;4638671875;-8,01746E+15;-4,42721E+15;2,10019E+16;4,43636E+15;2,11292E+16;15;baseline
1,81661E+16;2,06451E+14;1,42174E+16;6,42776E+15;-9,29974E+15;1,34294E+15;2,10032E+15;3,81487E+15;1,81813E+16;9;baseline
6,13541E+16;6,53076E+11;5,67093E+15;8,59833E+14;-7,78503E+15;6,23757E+15;2,10013E+16;1,28844E+15;6,13691E+15;11;baseline
9,78343E+15;1,1116E+15;7,61795E+15;3,49808E+15;3,99914E+16;9,92041E+15;2,10032E+16;2,05452E+16;9,78449E+14;16;baseline
1,17622E+15;1,22177E+15;1,09997E+16;1,21803E+16;-1,19022E+15;-6,88638E+15;2,10003E+16;2,47006E+16;1,17672E+16;7;baseline
2,95894E+16;3,15437E+16;2,61078E+14;5,43594E+15;5,13162E+16;1,12052E+16;2,10015E+16;6,21378E+15;2,95905E+16;14;stress
7,63359E+14;9,77249E+15;4,92287E+15;4,84962E+15;-1,19555E+16;-5,24898E+15;2,10008E+15;1,60305E+16;7,75775E+15;5;amusement
1,78391E+15;1,99318E+16;1,42174E+16;5,71442E+14;-1,1738E+16;8,21521E+15;2,10032E+16;3,74622E+16;1,78521E+16;9;baseline
6,30282E+15;6,52504E+16;6,00929E+15;5,15747E+12;-8,36138E+15;6,46855E+15;2,10004E+15;1,32359E+15;6,30323E+15;6;baseline
2,72817E+16;3,63503E+15;1,75629E+14;1,87874E+16;-3,12274E+16;-5,24106E+15;2,10054E+16;5,72915E+15;2,75634E+15;2;stress
1,65651E+16;1,79138E+13;1,34468E+16;4,46701E+15;2,16633E+16;7,2772E+15;2,10025E+16;3,47867E+15;1,6566E+16;9;baseline
1,07542E+16;1,19156E+15;9,82018E+15;2,09541E+16;-6,28511E+15;7,04137E+15;2,10002E+15;2,25838E+15;1,07657E+15;6;stress
2,34628E+16;2,50893E+16;2,02675E+16;4,82178E+11;1,17386E+16;4,78527E+15;2,10025E+15;4,92718E+16;2,34636E+15;13;baseline
1,87026E+16;29296875;1,24588E+15;1,68381E+15;-8,56027E+15;7,13124E+15;2,10064E+16;3,92754E+16;1,91933E+16;2;stress
1,70439E+16;1,85032E+16;1,55571E+16;2,94609E+16;-1,13957E+16;1,95188E+15;2,10007E+16;3,57922E+16;1,70604E+16;7;stress
5,72894E+16;5,95093E+12;5,37567E+14;5,75256E+13;4,07089E+15;-5,47575E+15;2,10005E+15;1,20308E+15;5,72924E+15;17;baseline
8,93121E+15;1,10355E+16;7,6252E+15;3,41034E+14;-8,91391E+15;4,79445E+14;2,10002E+15;1,87555E+16;8,97239E+15;6;stress
1,52076E+16;2,06566E+15;9,71603E+15;1,09406E+14;-7,01771E+15;6,2902E+15;2,10065E+16;3,1936E+16;1,53474E+16;2;stress
2,3537E+16;2,52647E+15;2,10419E+14;4,22287E+15;1,87008E+15;6,68976E+15;2,10026E+16;4,94277E+15;2,35377E+15;13;baseline
5,61126E+15;5,95093E+12;5,37567E+14;5,75256E+13;-1,28139E+16;9,81981E+14;2,10004E+15;1,17837E+16;5,61203E+15;17;baseline
8,32117E+15;9,7847E+15;6,15311E+15;3,63159E+12;1,38605E+16;9,31478E+15;2,10035E+16;1,74745E+15;8,32336E+15;10;baseline
8,05007E+15;9,47952E+15;5,15747E+12;4,32205E+15;3,41902E+15;8,37657E+15;2,10033E+16;1,69052E+15;8,0516E+15;10;baseline
3,92695E+15;4,24194E+12;3,4481E+15;7,93839E+15;-9,89104E+15;-7,53742E+15;2,10012E+16;8,2466E+15;3,92824E+16;9;stress
8,78405E+15;1,06621E+16;7,6252E+15;3,03688E+16;-8,86595E+15;5,07253E+15;2,10002E+14;1,84465E+16;8,81949E+15;6;stress
1,17631E+16;1,21174E+16;1,13922E+14;7,25174E+15;-1,4136E+16;6,69524E+15;2,10003E+16;2,47024E+14;1,17641E+16;7;amusement
8,68451E+15;1,02615E+15;6,15311E+15;4,10843E+15;7,7047E+15;3,36925E+16;2,10039E+15;1,82375E+16;8,6873E+15;10;baseline
2,61272E+16;2,79579E+16;2,38152E+16;4,14276E+14;-1,09083E+16;-2,98047E+14;2,10013E+16;5,48672E+15;2,61331E+16;15;amusement
1,82351E+16;1,98475E+16;1,6497E+16;3,35045E+15;-1,02917E+16;-6,75168E+15;2,1001E+16;3,82937E+16;1,82519E+16;7;stress
4,00293E+15;4,4899E+15;3,63388E+15;8,56018E+13;-8,2518E+15;4,94477E+15;2,10023E+15;8,40616E+15;4,00661E+15;5;baseline
3,88026E+16;4248046875;3,51982E+16;7,28226E+15;-1,06486E+16;-1,31821E+15;2,10015E+15;8,14855E+15;3,88216E+16;13;stress
6,43744E+14;6,79626E+13;6,00929E+15;7,86972E+15;-1,09917E+16;2,63596E+15;2,10004E+16;1,35186E+16;6,43856E+16;6;baseline
2,95152E+16;3,15437E+16;2,73209E+15;4,22287E+15;4,37251E+15;1,37664E+15;2,10016E+16;6,19818E+15;2,95164E+16;14;stress
2,32993E+16;2,55127E+11;2,06566E+15;4,85611E+15;-1,4416E+16;-1,93198E+16;2,1002E+15;4,89285E+16;2,33127E+16;15;baseline
1,97343E+15;2,11624E+15;1,87027E+15;2,45972E+12;-5,34069E+14;-2,27899E+16;2,10013E+16;4,1442E+16;1,97398E+15;7;stress
1,31561E+16;1,50299E+14;1,0582E+15;4,44794E+14;2,53219E+15;8,99143E+15;2,1004E+16;2,76277E+15;1,31576E+16;4;baseline
9,64087E+14;1,11198E+16;7,27844E+13;3,8414E+15;6,83409E+15;1,317E+16;2,10033E+16;2,02458E+16;9,64178E+15;16;baseline
7,54954E+15;8,01353E+15;7,02934E+15;9,84192E+13;-1,28398E+16;-2,25012E+16;2,10007E+16;1,5854E+16;7,5535E+15;11;stress
2,01298E+15;2,25792E+15;1,63078E+16;6,27136E+13;4,63124E+15;-7,49984E+15;2,10028E+15;4,22726E+15;2,01376E+16;10;stress
2,1662E+15;2,31476E+14;1,87111E+16;4,43649E+15;1,30677E+16;-1,24732E+16;2,1002E+16;4,54902E+15;2,16656E+16;16;amusement
6,12288E+15;6,37703E+16;5,81245E+16;5,64575E+12;-1,26816E+16;-2,22914E+15;2,10005E+15;1,2858E+16;6,12411E+16;17;amusement
9,52446E+15;1,10855E+15;6,05011E+14;5,0354E+12;9,14901E+15;6,97877E+15;2,10035E+15;2,00014E+16;9,52569E+15;10;amusement
2,80634E+15;2,96974E+16;2,46696E+16;5,02777E+14;9,64839E+15;2,98025E+15;2,10013E+16;5,89331E+15;2,80637E+16;14;baseline
7,36299E+15;8,57086E+14;6,71005E+15;1,86081E+15;-3,2258E+16;8,74426E+15;2,10005E+15;1,54623E+14;7,37619E+15;3;baseline
4,29362E+15;5,04036E+16;3,16772E+12;1,87263E+16;-1,17747E+16;-4,97725E+15;2,10023E+15;9,01661E+15;4,31402E+15;4;stress
2,34758E+16;2,50893E+16;2,10419E+14;4,04739E+15;9,81834E+15;4,9655E+15;2,10024E+15;4,92991E+15;2,34766E+15;13;baseline
6,34594E+15;6,53954E+16;6,04515E+16;4,94385E+11;1,32784E+16;7,65343E+15;2,10011E+16;1,33265E+15;6,34599E+15;11;amusement
2,89738E+16;3,06892E+16;2,56538E+16;5,0354E+12;3,67019E+16;1,48392E+15;2,10016E+16;6,08449E+15;2,89747E+16;14;baseline
2,73665E+12;3,63503E+15;1,82152E+16;1,81351E+15;-3,08398E+15;-4,74851E+15;2,10054E+16;5,74697E+13;2,76295E+14;2;stress
2,80731E+16;2,95563E+14;2,59056E+15;3,65067E+15;7,38227E+16;6,07256E+14;2,10016E+16;5,89535E+15;2,80734E+16;14;baseline
8,47969E+14;1,01509E+16;6,15311E+15;3,9978E+12;-6,01586E+16;4,22086E+15;2,10038E+16;1,78073E+16;8,48306E+15;10;baseline
8,75862E+15;1,02615E+15;6,15311E+15;4,10843E+15;1,63584E+16;2,79617E+15;2,10038E+16;1,83931E+15;8,76081E+15;10;baseline
1,17233E+16;1,2067E+16;1,14353E+16;6,31714E+12;-1,57695E+16;8,92964E+15;2,10003E+14;2,46189E+15;1,17243E+16;7;amusement
1,13537E+16;1,21742E+16;1,04065E+13;1,76773E+15;-7,42551E+14;-6,41484E+15;2,10002E+15;2,38427E+16;1,13621E+16;6;stress
8,11951E+14;9,62067E+14;5,15747E+12;4,4632E+14;4,7764E+15;1,03934E+15;2,10033E+16;1,7051E+16;8,12083E+15;10;baseline
1,00972E+15;1,14555E+16;9,12056E+15;2,33498E+16;-1,23194E+16;5,55466E+15;2,10005E+16;2,12041E+15;1,01191E+16;5;stress
1,74832E+16;2,02293E+15;1,26801E+14;7,54929E+15;-1,52898E+16;2,02113E+16;2,10023E+16;3,67148E+15;1,75186E+14;10;stress
6,34832E+15;6,53954E+16;6,04515E+16;4,94385E+11;3,34525E+15;7,79806E+15;2,10011E+15;1,33315E+15;6,34835E+15;11;amusement
1,16928E+16;1,38664E+16;8,71277E+13;5,15366E+15;-4,69849E+15;3,01831E+14;2,1004E+16;2,4555E+16;1,17033E+16;2;baseline
9,64333E+15;1,10893E+16;6,37436E+15;4,71497E+13;2,8214E+16;4,15854E+15;2,10034E+15;2,0251E+16;9,64486E+15;16;baseline
7,88379E+15;9,33075E+14;5,07355E+14;4,2572E+13;4,512E+15;1,02744E+16;2,10035E+15;1,6556E+16;7,8852E+15;10;baseline
4,62988E+14;5,32341E+15;4,06952E+14;1,25389E+16;-4,63582E+15;-2,94303E+16;2,10014E+16;9,72275E+15;4,63526E+15;16;stress
1,66128E+15;1,79405E+16;1,32027E+16;4,73785E+14;1,3578E+16;5,5671E+15;2,10027E+16;3,48868E+16;1,66141E+16;9;baseline
4,9624E+14;5,50041E+15;4,55475E+14;9,45663E+15;-9,45149E+15;2,08036E+16;2,10013E+16;1,0421E+16;4,96583E+16;16;stress
7,71715E+15;9,26781E+15;6,62117E+16;2,64664E+15;-8,98452E+15;5,84054E+15;2,10003E+15;1,6206E+16;7,7482E+15;6;baseline
2,95163E+16;3,15437E+16;2,73209E+15;4,22287E+15;4,34862E+15;1,36668E+15;2,10016E+16;6,19842E+14;2,95175E+15;14;stress
6,32217E+15;6,52351E+16;5,97839E+13;5,4512E+15;2,38119E+16;1,37395E+16;2,10011E+15;1,32766E+16;6,32224E+16;11;amusement
3,86843E+16;4,04243E+16;3,58543E+15;4,57001E+14;-1,44233E+16;8,45708E+15;2,10013E+15;8,1237E+15;3,86861E+15;8;baseline
6,04528E+16;6,23817E+16;5,82352E+15;4,14658E+15;1,05133E+16;6,51901E+14;2,10013E+15;1,26951E+16;6,04534E+15;11;baseline
9,4899E+15;1,10855E+15;6,05011E+14;5,0354E+12;5,73822E+16;5,33221E+15;2,10036E+15;1,99288E+16;9,49134E+15;10;amusement
1,35821E+16;1,57051E+16;1,03874E+16;5,31769E+14;3,03243E+15;1,80365E+16;2,10045E+14;2,85224E+16;1,35861E+16;4;baseline
1,85186E+15;2,01038E+16;1,70475E+16;3,05634E+14;-1,19094E+16;3,59685E+15;2,1001E+16;3,88891E+15;1,85338E+16;7;stress
1,11819E+16;1,13125E+16;1,09997E+16;3,12805E+13;4,70195E+15;-3,42869E+14;2,10002E+16;2,34819E+16;1,11819E+16;7;baseline
7,16215E+15;9,63974E+15;4,98962E+13;4,65012E+15;-4,03877E+15;1,73707E+15;2,10112E+16;1,50405E+15;7,19659E+15;2;amusement
